2026-01-27 00:00:31.940 | INFO     | ================================================================================
2026-01-27 00:00:31.941 | INFO     | UDP发送日志文件: f:\A-User\cliff\allin\all\风场设置\main_control\logs\udp_send_20260127.log
2026-01-27 00:00:31.941 | INFO     | ================================================================================
2026-01-27 00:00:31.942 | WARNING  | 绑定到网口 192.168.1.101 失败: [WinError 10049] 在其上下文中，该请求的地址无效。
2026-01-27 00:00:31.942 | INFO     | ============================================================
2026-01-27 00:00:31.942 | INFO     | FanUDPSender 初始化完成 (新协议: 5字节包)
2026-01-27 00:00:31.957 | INFO     | 本地绑定网口: 192.168.1.101
2026-01-27 00:00:31.958 | INFO     | 电驱板起始IP: 192.168.1.1
2026-01-27 00:00:31.958 | INFO     | UDP端口: 5001
2026-01-27 00:00:31.958 | INFO     | IP范围: 192.168.1.1-100 (板ID 0-99)
2026-01-27 00:00:31.958 | INFO     | ============================================================
2026-01-27 00:00:31.958 | INFO     | 异步发送线程已启动
2026-01-27 00:26:02.800 | INFO     | 异步发送线程已停止
2026-01-27 00:26:02.800 | INFO     | UDP发送器已关闭
2026-01-27 00:26:02.840 | INFO     | UDP发送器已关闭
2026-01-27 00:26:13.041 | INFO     | ================================================================================
2026-01-27 00:26:13.041 | INFO     | UDP发送日志文件: f:\A-User\cliff\allin\all\风场设置\main_control\logs\udp_send_20260127.log
2026-01-27 00:26:13.041 | INFO     | ================================================================================
2026-01-27 00:26:13.042 | WARNING  | 绑定到网口 192.168.1.101 失败: [WinError 10049] 在其上下文中，该请求的地址无效。
2026-01-27 00:26:13.042 | INFO     | ============================================================
2026-01-27 00:26:13.043 | INFO     | FanUDPSender 初始化完成 (新协议: 5字节包)
2026-01-27 00:26:13.043 | INFO     | 本地绑定网口: 192.168.1.101
2026-01-27 00:26:13.043 | INFO     | 电驱板起始IP: 192.168.1.1
2026-01-27 00:26:13.043 | INFO     | UDP端口: 5001
2026-01-27 00:26:13.043 | INFO     | IP范围: 192.168.1.1-100 (板ID 0-99)
2026-01-27 00:26:13.043 | INFO     | ============================================================
2026-01-27 00:26:13.044 | INFO     | 异步发送线程已启动
2026-01-27 00:27:30.612 | INFO     | 异步发送线程已停止
2026-01-27 00:27:30.612 | INFO     | UDP发送器已关闭
2026-01-27 00:27:30.658 | INFO     | UDP发送器已关闭
2026-01-27 00:29:41.962 | INFO     | ================================================================================
2026-01-27 00:29:41.963 | INFO     | UDP发送日志文件: f:\A-User\cliff\allin\all\风场设置\main_control\logs\udp_send_20260127.log
2026-01-27 00:29:41.963 | INFO     | ================================================================================
2026-01-27 00:29:41.964 | WARNING  | 绑定到网口 192.168.1.101 失败: [WinError 10049] 在其上下文中，该请求的地址无效。
2026-01-27 00:29:41.964 | INFO     | ============================================================
2026-01-27 00:29:41.964 | INFO     | FanUDPSender 初始化完成 (新协议: 5字节包)
2026-01-27 00:29:41.964 | INFO     | 本地绑定网口: 192.168.1.101
2026-01-27 00:29:41.964 | INFO     | 电驱板起始IP: 192.168.1.1
2026-01-27 00:29:41.964 | INFO     | UDP端口: 5001
2026-01-27 00:29:41.964 | INFO     | IP范围: 192.168.1.1-100 (板ID 0-99)
2026-01-27 00:29:41.964 | INFO     | ============================================================
2026-01-27 00:29:41.965 | INFO     | 异步发送线程已启动
2026-01-27 00:31:11.014 | INFO     | 异步发送线程已停止
2026-01-27 00:31:11.014 | INFO     | UDP发送器已关闭
2026-01-27 00:31:11.066 | INFO     | UDP发送器已关闭
